molecule_chembl_id,canonical_smiles,value,STATUS
CHEMBL211493,CC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1=O,481.0,active
CHEMBL379384,CC1=C2c3ccc(O)cc3CC2(CCO)CCC1=O,10000.0,inactive
CHEMBL381495,CCCCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,630.0,active
CHEMBL212419,CC1=C2c3ccc(O)cc3CC2(C(C)C)CCC1=O,1420.0,intermediate
CHEMBL212418,CCCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,455.0,active
CHEMBL212675,CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,1210.0,intermediate
CHEMBL425603,CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,1190.0,intermediate
CHEMBL377565,O=C1C=C2c3ccc(O)cc3CC2(Cc2ccccc2)CC1,10000.0,inactive
CHEMBL381299,CCCCCC12CCC(=O)C=C1c1ccc(O)cc1C2,3740.0,intermediate
CHEMBL377342,CCCCC12CCC(=O)C=C1c1ccc(O)cc1C2,6450.0,intermediate
CHEMBL377847,CCCC12CCC(=O)C=C1c1ccc(O)cc1C2,2530.0,intermediate
CHEMBL212276,CCC12CCC(=O)C=C1c1ccc(O)cc1C2,10000.0,inactive
CHEMBL211599,CC12CCC(=O)C=C1c1ccc(O)cc1C2,4245.0,intermediate
CHEMBL377622,O=C1C=C2c3ccc(O)cc3CC2CC1,10000.0,inactive
CHEMBL212185,CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,1410.0,intermediate
CHEMBL377616,CCC12CCC(=O)C=C1c1ccc3[nH]ncc3c1C2,10000.0,inactive
CHEMBL380106,CCCCC12CCC(=O)C=C1c1ccc3[nH]ncc3c1C2,10000.0,inactive
CHEMBL212468,CC1=C2c3ccc4[nH]ncc4c3CC2(C)CCC1=O,4410.0,intermediate
CHEMBL210074,CC[C@@]12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,1360.0,intermediate
CHEMBL379827,CC[C@]12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,10000.0,inactive
CHEMBL209738,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,1050.0,intermediate
CHEMBL211953,CCC1=C2c3ccc4[nH]ncc4c3CC2(CC)CCC1=O,223.0,active
CHEMBL211816,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]ncc3c1C2,93.0,active
CHEMBL425246,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2,470.0,active
CHEMBL378990,CC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,1990.0,intermediate
CHEMBL214034,CC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,249.0,active
CHEMBL380032,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,663.0,active
CHEMBL211666,O=C1CC[C@@]2(CC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br,230.0,active
CHEMBL379543,CCCCC12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,422.0,active
CHEMBL209650,CCC12CCC(=O)C(C(=O)OC)=C1c1ccc3[nH]ncc3c1C2,10000.0,inactive
CHEMBL377988,CCCC[C@@]12CCC(=O)C(C(=O)OC)=C1c1ccc3[nH]ncc3c1C2,2080.0,intermediate
CHEMBL209623,CC[C@@]12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,470.0,active
CHEMBL377171,CCCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,976.0,active
CHEMBL379188,C[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,1478.0,intermediate
CHEMBL211800,O=C1CC[C@@]2(CCC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br,229.0,active
CHEMBL208929,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,360.0,active
CHEMBL377644,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,176.0,active
CHEMBL211349,CC[C@@]12CCC(=O)C(c3ccccc3)=C1c1ccc3[nH]ncc3c1C2,46.0,active
CHEMBL379567,CCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2=O,624.0,active
CHEMBL377254,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2=O,139.0,active
CHEMBL379595,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2=O,352.0,active
CHEMBL215409,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,58.0,active
CHEMBL425439,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,40.0,active
CHEMBL211837,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nc(Cl)c3c1C2,2420.0,intermediate
CHEMBL379566,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nc(Br)c3c1C2,5880.0,intermediate
CHEMBL211887,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]nc(F)c3c1C2,82.0,active
CHEMBL211870,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nc(F)c3c1C2,197.0,active
CHEMBL385680,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nc(F)c3c1C2,50.9,active
CHEMBL213829,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nc(F)c3c1C2,23.0,active
CHEMBL384268,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nc(F)c3c1C2,49.2,active
CHEMBL215593,CCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,455.0,active
CHEMBL385693,CC1=C2c3ccc(O)cc3C[C@@]23CC[C@H](C3)C1=O,793.0,active
CHEMBL379008,CCC[C@@H]1C[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,97.0,active
CHEMBL373987,CC1=C2c3ccc(O)cc3C[C@@]23CCC[C@H](C3)C1=O,414.0,active
CHEMBL213337,CC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,146.0,active
CHEMBL384708,CC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,310.0,active
CHEMBL212992,CCC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,84.0,active
CHEMBL213950,CCC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,605.0,active
CHEMBL212456,CC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,1210.0,intermediate
CHEMBL438256,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc3ccccc3c2)CCC1=O,5500.0,intermediate
CHEMBL438616,CCC12CCC(=O)C=C1c1ccc3[nH]nnc3c1C2,10000.0,inactive
CHEMBL214693,CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,141.0,active
CHEMBL214692,CCCC[C@@]12CCC(=O)C(c3cccs3)=C1c1ccc3[nH]nnc3c1C2,34.0,active
CHEMBL214200,CCCCC12CCC(=O)C(c3ccco3)=C1c1ccc3[nH]nnc3c1C2,1119.0,intermediate
CHEMBL384709,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2,896.0,active
CHEMBL215802,CCCC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,1906.0,intermediate
CHEMBL380188,CCCCC12CCC(=O)C(CCC)=C1c1ccc3[nH]nnc3c1C2,1249.0,intermediate
CHEMBL441366,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,220.0,active
CHEMBL377046,CCCC[C@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,4753.0,intermediate
CHEMBL377457,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,5982.0,intermediate
CHEMBL213070,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,3301.0,intermediate
CHEMBL377848,CCCC1=C2c3ccc4[nH]nnc4c3CC2(CCC)CCC1=O,344.0,active
CHEMBL213529,CCCC12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,612.0,active
CHEMBL212392,CCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,6173.0,intermediate
CHEMBL212391,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2,1678.0,intermediate
CHEMBL385028,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,5170.0,intermediate
CHEMBL215428,CCC12CCC(=O)C(c3ccc(O)cc3)=C1c1ccc3[nH]nnc3c1C2,81.0,active
CHEMBL213051,CCCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,1127.0,intermediate
CHEMBL378883,CCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,352.0,active
CHEMBL385949,CCC1=C2c3ccc4[nH]nnc4c3C[C@]2(CC)CCC1=O,647.0,active
CHEMBL377166,CCC1=C2c3ccc4[nH]nnc4c3C[C@@]2(CC)CCC1=O,10000.0,inactive
CHEMBL213481,CCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,1322.0,intermediate
CHEMBL379314,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,1900.0,intermediate
CHEMBL219126,O=C1C[C@@H](c2ccc(O)cc2)Oc2c(Cc3ccccc3)c(O)cc(O)c21,503.0,active
CHEMBL216334,CC(C)(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,216.0,active
CHEMBL219577,CC(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,80.0,active
CHEMBL216279,CC(C)CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,140.0,active
CHEMBL219134,CCCCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,1017.0,intermediate
CHEMBL219387,CCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,436.0,active
CHEMBL216596,CCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,392.0,active
CHEMBL385279,CCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,383.0,active
CHEMBL425092,CCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,155.0,active
CHEMBL426154,Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,5245.0,intermediate
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,75302.0,inactive
CHEMBL460647,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,57.0,active
CHEMBL223026,Oc1ccc(-c2n[nH]c3cc(O)ccc23)c(O)c1,48.0,active
CHEMBL222580,Cc1cc(O)ccc1-c1nn(C(C)C)c2c(C(F)(F)F)cccc12,20.0,active
CHEMBL222522,C=CCn1nc(-c2ccc(O)cc2C)c2cccc(C(F)(F)F)c21,59.0,active
CHEMBL373743,Oc1ccc(-c2nn(C3CCCC3)c3c(F)cccc23)cc1,18.0,active
CHEMBL222434,Oc1ccc(-c2nn(C3CCCC3)c3c(Cl)cccc23)cc1,18.0,active
CHEMBL222454,Oc1ccc(-c2nn(C3CCCCC3)c3c(Cl)cccc23)cc1,37.0,active
CHEMBL222453,CCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,52.0,active
CHEMBL386502,CC(C)n1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,3.0,active
CHEMBL222452,CCCn1nc(-c2ccc(O)cc2)c2cccc(C)c21,40.0,active
CHEMBL385801,CCCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,25.0,active
CHEMBL374799,OCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,410.0,active
CHEMBL225081,OCCn1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,96.0,active
CHEMBL221676,Oc1ccc(-c2nn(Cc3ccccc3)c3c(C(F)(F)F)cccc23)cc1,196.0,active
CHEMBL221626,Oc1ccc(-c2nn(Cc3ccccc3)c3c(Cl)cccc23)cc1,105.0,active
CHEMBL374277,Oc1ccc(-c2nn(-c3cc(F)ccc3F)c3cc(O)ccc23)c(O)c1,31.0,active
CHEMBL389394,Oc1ccc(-c2nn(-c3cc(Cl)ccc3Cl)c3cc(O)ccc23)c(O)c1,15.0,active
CHEMBL434577,Oc1ccc(-c2nn(-c3cccc(Cl)c3)c3cc(O)ccc23)c(O)c1,50.0,active
CHEMBL221515,Oc1ccc(-c2nn(-c3cccc(F)c3)c3cc(O)ccc23)c(O)c1,39.0,active
CHEMBL426897,Cc1ccc(-n2nc(-c3ccc(O)cc3O)c3ccc(O)cc32)cc1,40.0,active
CHEMBL389393,Oc1ccc(-c2nn(C3CCCCC3)c3cc(O)ccc23)c(O)c1,443.0,active
CHEMBL225022,CCCCn1nc(-c2ccc(O)cc2O)c2ccc(O)cc21,112.0,active
CHEMBL225514,CCCn1nc(-c2ccc(O)cc2O)c2ccc(O)cc21,62.0,active
CHEMBL225404,Oc1ccc(-c2nn(CC(F)(F)F)c3cc(O)ccc23)c(O)c1,165.0,active
CHEMBL225349,CCn1nc(-c2ccc(O)cc2O)c2ccc(O)cc21,305.0,active
CHEMBL375334,Cn1nc(-c2ccc(O)cc2O)c2ccc(O)cc21,622.0,active
CHEMBL226379,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(NCCCl)cc3)sc2c1,35.6,active
CHEMBL449038,O=C(CCl)Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,666.0,active
CHEMBL226329,Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,19.3,active
CHEMBL389907,CS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,27.0,active
CHEMBL226327,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,10.9,active
CHEMBL389683,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(Br)cc3)sc2c1,27.0,active
CHEMBL226269,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)sc2c1,17.2,active
CHEMBL226268,Oc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,7.8,active
CHEMBL206278,C=CCSCC1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21,2000.0,intermediate
CHEMBL541908,Br.C=CCOC(C)C1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21,2000.0,intermediate
CHEMBL537887,C=CCOC(C)C1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21.Cl,2000.0,intermediate
CHEMBL395506,C=CCOC(C)C1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21,2000.0,intermediate
CHEMBL379024,COc1ccc(F)cc1-c1ccc2c(c1)C(CSCCc1ccccc1)=CC(C)(C)N2,2000.0,intermediate
CHEMBL1628029,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,193.0,active
CHEMBL245133,O=C1c2cc(O)cc(Br)c2C(=O)N1c1ccc(O)cc1,36.0,active
CHEMBL245132,COc1cc(Br)c2c(c1)C(=O)N(c1ccc(O)cc1)C2=O,5000.0,intermediate
CHEMBL451496,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1F,53.0,active
CHEMBL242818,Cc1cc(O)ccc1N1C(=O)c2ccc(O)cc2C1=O,802.0,active
CHEMBL394788,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1[N+](=O)[O-],21.0,active
CHEMBL244971,COc1ccc(N2C(=O)c3ccc(O)cc3C2=O)c([N+](=O)[O-])c1,5000.0,intermediate
CHEMBL396948,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)c2ccccc12,2640.0,intermediate
CHEMBL396947,O=C1c2ccc(O)cc2C(=O)N1c1cccc2c(O)cccc12,802.0,active
CHEMBL232468,O=C1c2ccc(O)cc2C(=O)N1[C@H]1CC[C@H](O)CC1,5000.0,intermediate
CHEMBL396946,O=C1c2ccc(O)cc2C(=O)N1c1cc(O)cc(O)c1,5000.0,intermediate
CHEMBL234733,COc1ccc(N2C(=O)c3ccc(O)cc3C2=O)c(OC)c1,2470.0,intermediate
CHEMBL234527,COc1ccc(N2C(=O)c3ccc(O)cc3C2=O)cc1,3300.0,intermediate
CHEMBL276030,O=C1c2ccc(O)cc2C(=O)N1c1ccccc1,2700.0,intermediate
CHEMBL388474,O=C1c2ccccc2C(=O)N1c1ccc(O)cc1,10000.0,inactive
CHEMBL388473,O=C1c2ccc(O)cc2C(=O)N1c1cccc(O)c1,2900.0,intermediate
CHEMBL234524,O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1,84.0,active
CHEMBL395308,O/N=C/c1ccc(-c2ccc(O)cc2)c2ccccc12,95.0,active
CHEMBL438516,O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,270.0,active
CHEMBL232023,Cc1c(/C=N/O)c2ccccc2n1-c1ccc(O)c(F)c1,298.0,active
CHEMBL388418,Cc1c(/C=N/O)c2ccccc2n1-c1ccc(O)cc1,270.0,active
CHEMBL232022,O/N=C/c1cn(-c2ccc(O)cc2)c2ccccc12,1905.0,intermediate
CHEMBL394614,O/N=C/c1ccc(-c2ccc(O)cc2)c2occc12,1330.0,intermediate
CHEMBL231812,O/N=C/c1ccc(-c2ccc(O)cc2)c2ccoc12,155.0,active
CHEMBL231811,O/N=C/c1ccc(-c2ccc(O)cc2)c2sccc12,37.0,active
CHEMBL394357,O/N=C/c1ccc(-c2ccc(O)cc2)c2ccsc12,20.0,active
CHEMBL231810,O/N=C/c1ccc(-c2ccc(O)c(F)c2)c2ccccc12,148.0,active
CHEMBL235497,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCc2ccc(C)cc2)cc1,56.0,active
CHEMBL235496,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCc2ccccc2F)cc1,53.0,active
CHEMBL250104,O=C(O)CCc1cc(Br)c(OCc2cccc(Br)c2)c(Br)c1,29000.0,inactive
CHEMBL241300,CC(CCc1ccccc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,11.0,active
CHEMBL391910,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,1.0,active
CHEMBL391909,C[C@@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,37.0,active
CHEMBL241301,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,1.0,active
CHEMBL240230,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCCN3CCCCC3)cc12,31.0,active
CHEMBL442249,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCN3CCCCC3)cc12,40.0,active
CHEMBL393179,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCN3CCCCC3)cc12,378.0,active
CHEMBL428732,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cccc(OCCN3CCCCC3)c12,1134.0,intermediate
CHEMBL240438,Cc1c([C@H](C)NC(=O)Cc2c(-c3ccccc3)[nH]c3ccccc23)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,2.0,active
CHEMBL437190,Cc1c([C@H](C)NC(=O)Cc2c(-c3ccccc3)[nH]c3ccccc23)n(Cc2ccc(OCCN3CC[C@H](C)C3)cc2)c2ccc(O)cc12,4.0,active
CHEMBL396119,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCCCN3CCCCC3)cc2)c2ccccc12,4.9,active
CHEMBL238961,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCCN3CCCCC3)cc2)c2ccccc12,7.8,active
CHEMBL396118,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(C(=O)c2ccc(OCCN3CCCCC3)cc2)c2ccccc12,175.0,active
CHEMBL240227,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12,20.0,active
CHEMBL241257,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCCCN3CCCCC3)cccc12,13.0,active
CHEMBL238960,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCCN3CCCCC3)cccc12,23.0,active
CHEMBL238959,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCN3CCCCC3)cccc12,69.0,active
CHEMBL394213,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCN3CCCCC3)cccc12,440.0,active
CHEMBL393982,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCN3CCCC3)ccc12,9.1,active
CHEMBL241485,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCN3CCCC3)ccc12,22.0,active
CHEMBL241484,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCCN3CCCCC3)ccc12,10.1,active
CHEMBL241304,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCN3CCCCC3)ccc12,13.0,active
CHEMBL241303,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCN3CCCCC3)ccc12,8.0,active
CHEMBL241256,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCCCN3CCCCC3)cc12,6.6,active
CHEMBL245575,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@H]5O)[C@@H]1CC[C@@H]2O,8135.0,intermediate
CHEMBL245378,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,317.0,active
CHEMBL393278,C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@H]5CCC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,4990.0,intermediate
CHEMBL246341,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC=C[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,2240.0,intermediate
CHEMBL246139,C/C=C\[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,1956.0,intermediate
CHEMBL391795,CC[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,2330.0,intermediate
CHEMBL397344,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CCC5=O)[C@@H]1CC[C@@H]2O,10000.0,inactive
CHEMBL245771,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H]5CC[C@@]43CC(=O)O5)[C@@H]1CC[C@@H]2O,10000.0,inactive
CHEMBL438863,C[C@]12CC[C@H]3[C@@H](CC4C5=CC(=O)CC[C@@]53C[C@H]4O)[C@@H]1CC[C@@H]2O,10000.0,inactive
CHEMBL245577,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H]5C(=O)CC[C@@]43C[C@@H]5O)[C@@H]1CC[C@@H]2O,10000.0,inactive
CHEMBL245576,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H]5C(=O)CC[C@@]43C[C@H]5O)[C@@H]1CC[C@@H]2O,10000.0,inactive
CHEMBL397343,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H]5CC[C@@]43CCO5)[C@@H]1CC[C@@H]2O,10000.0,inactive
CHEMBL392000,C=CC[C@@H]1C2=CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](O)CC[C@@H]34)[C@@]2(C=C)CC[C@@H]1O,10000.0,inactive
CHEMBL250110,CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,110.0,active
CHEMBL249700,C=C1C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,640.0,active
CHEMBL400480,C=C[C@]12CCC(=C)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,10000.0,inactive
CHEMBL398841,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@@]21C,150.0,active
CHEMBL250109,C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1050.0,intermediate
CHEMBL249904,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(C)CC[C@]4(C=C)[C@H]3CC[C@@]21C,1850.0,intermediate
CHEMBL398634,C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,4380.0,intermediate
CHEMBL430395,C=C[C@]12CCC(Cl)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,5740.0,intermediate
CHEMBL398840,C=C[C@]12CCC(c3ccccc3)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,10000.0,inactive
CHEMBL249903,C=C[C@]12CCC(CC)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,3110.0,intermediate
CHEMBL398456,C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1440.0,intermediate
CHEMBL251515,C=C[C@]12CC[C@@](C)(O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,10000.0,inactive
CHEMBL398455,C=C[C@]12CC[C@](C)(O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,5300.0,intermediate
CHEMBL267431,COC[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(/C=N/O)cc3)C[C@@]21C,1900.0,intermediate
CHEMBL496881,CCCC[C@@H]1C[C@H]1[C@@H](NC(=O)c1ccccc1)c1ccc(-c2ccc(O)cc2)cc1F,100000.0,inactive
CHEMBL455215,O/N=C/c1ccc(-c2ccc(O)cc2)cc1F,795.0,active
CHEMBL522432,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(c1ccsc1)OCC(=O)N2,10000.0,inactive
